r_kpc,rho_total,rho_UV,rho_MID,rho_IR,M3D_total_Msun,M3D_UV_Msun,M3D_MID_Msun,M3D_IR_Msun,V_circ_km_s
83.1331038798498,230757.17975042187,-0.017811537106122013,8055.182395465594,222702.0151664934,1442044476281.7632,-38806166.408228815,198923134163.01144,1243160148285.1602,273.13824030502377
83.38335419274092,229391.96982460684,-0.017598673672481645,7982.874146632878,221409.11327664764,1447059864634.1235,-38806552.35772736,199097939895.71826,1248000731290.763,273.201919196178
83.63360450563204,228038.7290607876,-0.017388980639584814,7911.428758808291,220127.31769095993,1452075640029.4631,-38806935.99752237,199272221784.78235,1252842225180.6785,273.26523871713766
83.88385481852315,226697.31917559225,-0.01718240151168018,7840.833399543426,218856.50295845032,1457091797783.9512,-38807317.34828553,199445982960.45447,1257684622140.8452,273.32820176115763
84.13410513141426,225367.6038600785,-0.01697888096406611,7771.075464723036,217596.54537423642,1462108333273.9297,-38807696.43044262,199619226525.0116,1262527914445.3484,273.3908111916068
84.38435544430537,224049.44874627606,-0.01677836481543133,7702.142573839083,216347.32295080178,1467125241935.0203,-38808073.26417708,199791955553.08902,1267372094455.195,273.4530698423391
84.63460575719648,222742.72137438372,-0.01658080000092841,7634.022565376247,215108.71538980748,1472142519261.248,-38808447.869433664,199964173092.0079,1272217154617.1094,273.51498051805964
84.88485607008761,221447.29116060666,-0.016386134545958442,7566.703492305963,213880.60405443524,1477160160804.1787,-38808820.26592191,200135882162.09784,1277063087462.3464,273.5765459946853
85.13510638297872,220163.02936561912,-0.016194317540646312,7500.1736176860995,212662.87194225055,1482178162172.0676,-38809190.473119624,200307085757.01465,1281909885605.526,273.6377690197001
85.38535669586983,218889.8090636385,-0.016005299114986153,7434.421410363486,211455.40365857413,1487196519029.0295,-38809558.51027624,200477786844.0536,1286757541743.486,273.69865231250554
85.63560700876094,217627.50511209993,-0.01581903041463774,7369.435540776646,210258.0853903537,1492215227094.2168,-38809924.396416225,200647988364.4579,1291606048654.1553,273.7591985647666
85.88585732165205,216375.9941219139,-0.01563546357735473,7305.204876856064,209070.8048805214,1497234282141.0142,-38810288.15034227,200817693233.7229,1296455399195.4412,273.81941044075216
86.13610763454317,215135.15442829847,-0.015454551710026607,7241.718480019469,207893.45140283072,1502253679996.245,-38810649.79063859,200986904341.89572,1301305586304.14,273.8792905776705
86.38635794743429,213904.86606217056,-0.015276248866316563,7178.965601259648,206725.91573715978,1507273416539.395,-38811009.335674025,201155624553.87048,1306156602994.86,273.93884158600105
86.6366082603254,212685.01072208607,-0.015100510024878224,7116.935677322425,205568.09014527366,1512293487701.8428,-38811366.8036052,201323856709.67938,1311008442358.9668,273.9980660498203
86.88685857321651,211475.47174671502,-0.014927291068134537,7055.618326972416,204419.86834703368,1517313889466.1084,-38811722.21237955,201491603624.77966,1315861097563.541,274.0569665271241
87.13710888610763,210276.13408784283,-0.014756548761602846,6995.003347344362,203281.14549704723,1522334617865.1133,-38812075.579738356,201658868090.3361,1320714561850.3567,274.1155455501445
87.38735919899874,209086.88428388326,-0.014588240733750542,6935.080710377795,202151.8181617462,1527355668981.4502,-38812426.923219636,201825652873.49988,1325568828534.8733,274.1738056256632
87.63760951188985,207907.61043389453,-0.014422325456366196,6875.840559332939,201031.78429688705,1532377038946.668,-38812776.260161124,201991960717.68317,1330423891005.2446,274.23174923531985
87.88785982478097,206738.20217208698,-0.014258762225431525,6817.273205385706,199920.9432254635,1537398723940.567,-38813123.60770307,202157794342.8299,1335279742721.3445,274.2893788359162
88.13811013767209,205578.55064281076,-0.014097511142480108,6759.369124299878,198819.195616022,1542420720190.505,-38813468.982791044,202323156445.68268,1340136377213.805,274.3466968597161
88.3883604505632,204428.5484760148,-0.013938533096429008,6702.118953174384,197726.44346137354,1547443023970.718,-38813812.40217872,202488049700.046,1344993788083.0742,274.40370571474153
88.63861076345431,203288.08976316673,-0.013781789745870236,6645.513487263882,196642.5900576926,1552465631601.649,-38814153.88243058,202652476757.04544,1349851968998.4858,274.4604077850641
88.88886107634542,202157.0700336226,-0.013627243501808854,6589.543676870734,195567.53998399535,1557488539449.2874,-38814493.43992455,202816440245.38373,1354710913697.3435,274.51680543109273
89.13911138923653,201035.3862314388,-0.01347485751083554,6534.20062430658,194501.19908198973,1562511743924.523,-38814831.090854645,202979942771.59256,1359570615984.0212,274.5729009898574
89.38936170212766,199922.93669261594,-0.013324595638721154,6479.475580921784,193443.4744362898,1567535241482.507,-38815166.85123353,203142986920.28156,1364431069729.0767,274.6286967752887
89.63961201501877,198819.62112276486,-0.01317642245442204,6425.359944201036,192394.27435498626,1572559028622.0237,-38815500.73689506,203305575254.38318,1369292268868.3774,274.6841950784941
89.88986232790988,197725.34057518703,-0.013030303214484217,6371.845254923449,191353.5083505668,1577583101884.8748,-38815832.763496764,203467710315.39447,1374154207402.2437,274.7393981680295
90.140112640801,196639.99742936055,-0.012886203847835646,6318.923194385565,190321.08712117883,1582607457855.272,-38816162.94652229,203629394623.6156,1379016879394.6028,274.7943082901679
90.3903629536921,195563.49536982234,-0.012744090940955898,6266.585581685696,189296.9225322276,1587632093159.2385,-38816491.30128382,203790630678.38477,1383880278972.155,274.84892766916414
90.64061326658322,194495.73936543922,-0.01260393172341282,6214.824371068078,188280.92759830286,1592657004464.023,-38816817.84292444,203951420958.31006,1388744400323.5557,274.90325850751555
90.89086357947434,193436.6356490594,-0.012465694053756084,6163.631649325359,187273.0164654281,1597682188477.5195,-38817142.58642045,204111767921.49817,1393609237698.608,274.95730298621953
91.14111389236544,192386.0916975362,-0.012329346405757896,6112.999633258008,186273.1043936246,1602707641947.6997,-38817465.54658365,204271674005.77966,1398474785407.4663,275.0110632650277
91.39136420525656,191344.0162121166,-0.012194857854991362,6062.920667189173,185281.10773978528,1607733361662.054,-38817786.738063656,204431141628.93164,1403341037819.8604,275.0645414826959
91.64161451814768,190310.31909918797,-0.012062198065737462,6013.387220533759,184296.94394085227,1612759344447.0378,-38818106.17535002,204590173188.89685,1408207989364.3162,275.1177397572316
91.8918648310388,189284.91145137264,-0.011931337278211494,5964.391885420245,183320.53149728966,1617785587167.533,-38818423.87277446,204748771064.00012,1413075634527.4053,275.17066018613724
92.1421151439299,188267.70552896784,-0.011802246296100601,5915.927374364091,182351.78995685006,1622812086726.311,-38818739.844513014,204906937613.1618,1417943967852.9937,275.22330484665076
92.39236545682104,187258.61474171854,-0.011674896474403703,5867.986517991372,181390.63989862363,1627838840063.513,-38819054.10458812,205064675176.1084,1422812983941.5093,275.2756757959828
92.64261576971214,186257.55363092138,-0.011549259707566092,5820.562262811538,180437.00291736954,1632865844156.1262,-38819366.66687071,205221986073.5799,1427682677449.2134,275.3277750715502
92.89286608260323,185264.43785184904,-0.011425308417900243,5773.64766903796,179490.8016081195,1637893096017.483,-38819677.54508225,205378872607.53503,1432553043087.493,275.379604691207
93.14311639549436,184279.18415649096,-0.011303015544285753,5727.235908455259,178551.95955105123,1642920592696.7556,-38819986.75279672,205535337061.35315,1437424075622.1553,275.43116665347196
93.39336670838549,183301.710376603,-0.011182354531140618,5681.3202623322195,177620.40129662532,1647948331278.4653,-38820294.303442635,205691381700.03375,1442295769872.7354,275.48246293775304
93.64361702127658,182331.9354070601,-0.011063299317656568,5635.89411937918,176696.05235098026,1652976308881.9978,-38820600.210304946,205847008770.39304,1447168120711.8152,275.5334955045688
93.89386733416772,181369.7791895043,-0.01094582432729177,5590.950973748864,175778.83916157976,1658004522661.1274,-38820904.48652699,206002220501.2583,1452041123064.356,275.5842662957672
94.14411764705882,180415.16269628593,-0.010829904457513816,5546.484423079652,174868.68910311072,1663032969803.544,-38821207.14511234,206157019103.6592,1456914771907.0298,275.63477723474085
94.39436795994992,179468.00791468716,-0.010715515069786448,5502.48816658017,173965.53046362207,1668061647530.3945,-38821508.19892669,206311406771.0169,1461789062267.5767,275.6850302266399
94.64461827284104,178528.23783142626,-0.010602631979793636,5458.956003154351,173069.29243090388,1673090553095.8276,-38821807.66069963,206465385679.3305,1466663989224.1577,275.73502715858194
94.89486858573215,177595.77641743468,-0.010491231447894836,5415.8818295659285,172179.9050791002,1678119683786.5425,-38822105.5430265,206618957987.36102,1471539547904.7246,275.7847698998587
95.14511889862328,176670.5486129027,-0.01038129016980519,5373.259638641431,171297.29935555143,1683149036921.3523,-38822401.85837012,206772125836.81305,1476415733486.3975,275.8342603021408
95.3953692115144,175752.48031258714,-0.010272785267494927,5331.083517510819,170421.40706786158,1688178609850.7466,-38822696.61906253,206924891352.51398,1481292541194.8518,275.883500199679
95.6456195244055,174841.49835137703,-0.01016569428030232,5289.3476458848345,169552.16087118647,1693208399956.4658,-38822989.83730669,207077256642.5908,1486169966303.7124,275.93249140950314
95.89586983729662,173937.53049011156,-0.010059995156254336,5248.0462943682105,168689.4942557385,1698238404651.0813,-38823281.52517822,207229223798.6447,1491048004133.962,275.9812357316185
96.14612015018773,173040.50540164526,-0.009955666243590048,5207.173822807946,167833.34153450356,1703268621377.5786,-38823571.69462698,207380794895.92337,1495926650053.35,276.0297349491991
96.39637046307884,172150.35265715583,-0.009852686282481218,5166.7246786757605,166983.63783116636,1708299047608.952,-38823860.357478745,207531971993.49094,1500805899475.8184,276.07799082877955
96.64662077596996,171267.00271268992,-0.009751034396945,5126.693395483987,166140.31906824032,1713329680847.801,-38824147.525436826,207682757134.39597,1505685747860.9307,276.1260051204425
96.89687108886106,170390.3868959411,-0.009650690086944047,5087.074591234114,165303.32195539708,1718360518625.936,-38824433.21008361,207833152345.83694,1510566190713.3096,276.1737795580059
97.1471214017522,169520.43739325705,-0.009551633220668921,5047.862966897183,164472.58397799308,1723391558503.9905,-38824717.422882155,207983159639.326,1515447223582.0876,276.22131585920545
97.3973717146433,168657.08723687104,-0.009453844026998427,5009.053304925407,163648.04338578967,1728422798071.0325,-38825000.175177686,208132781010.8501,1520328842060.3577,276.2686157258769
97.6476220275344,167800.2702923515,-0.009357303088132981,4970.640467794149,162829.63918186043,1733454234944.1929,-38825281.478199154,208282018441.0307,1525211041784.6406,276.31568084413414
97.89787234042552,166949.9212462685,-0.009261991332396984,4932.619396573695,162017.31111168614,1738485866768.291,-38825561.343060665,208430873895.28076,1530093818434.3535,276.362512884546
98.14812265331663,166105.97559407115,-0.009167890027205715,4894.985109530071,161210.9996524311,1743517691215.467,-38825839.780762985,208579349323.96027,1534977167731.2876,276.40911350231033
98.39837296620776,165268.36962817068,-0.009074980772192447,4857.73270075424,160410.6460023972,1748549705984.8242,-38826116.80219498,208727446662.52945,1539861085439.097,276.4554843374262
98.64862327909889,164437.04042622863,-0.008983245492492065,4820.857338819074,159616.19207065506,1753581908802.0708,-38826392.41813501,208875167831.7002,1544745567362.7888,276.50162701486295
98.89887359198998,163611.9258396425,-0.008892666432176908,4784.354265463424,158827.5804668455,1758614297419.1719,-38826666.63925235,209022514737.58548,1549630609348.2258,276.54754314472837
99.1491239048811,162792.964482227,-0.008803226147841228,4748.218794302686,158044.75449115047,1763646869614.0059,-38826939.47610855,209169489271.8471,1554516207281.635,276.5932343224336
99.3993742177722,161980.09571908804,-0.008714907502330492,4712.446309565307,157267.65812443025,1768679623190.0222,-38827210.93915881,209316093311.84113,1559402357089.1206,276.63870212885627
99.64962453066332,161173.25965568266,-0.008627693658611836,4677.03226485458,156496.23601852174,1773712555975.9097,-38827481.03875329,209462328720.7621,1564289054736.1865,276.6839481305017
99.89987484355444,160372.39712706473,-0.008541568073782143,4641.972181935199,155730.4334866976,1778745665825.2654,-38827749.78513846,209608197347.78476,1569176296227.266,276.7289738796617
100.15012515644555,159577.44968731102,-0.008456514493210538,4607.26164954402,154970.1964942815,1783778950616.2715,-38828017.18845836,209753701028.20462,1574064077605.2551,276.7737809145716
100.40037546933668,158788.3595991238,-0.008372516944811554,4572.896322224455,154215.4716494163,1788812408251.3743,-38828283.25875589,209898841583.5765,1578952394951.0564,276.81837075956514
100.65062578222778,158005.06982360847,-0.008289559733446156,4538.871919184018,153466.2061939842,1793846036656.9705,-38828548.00597409,210043620821.85114,1583841244383.1252,276.86274492522716
100.90087609511887,157227.5240102213,-0.0082076274354472,4505.184223174465,152722.34799467426,1798879833783.098,-38828811.43995734,210188040537.5106,1588730622057.0273,276.9069049085449
101.15112640801,156455.66648688423,-0.00812670489326635,4471.82907939404,151983.84553419508,1803913797603.129,-38829073.57045261,210332102511.7015,1593620524164.998,276.9508521930566
101.40137672090113,155689.4422502648,-0.00804677721023944,4438.802394411376,151250.64790263065,1808947926113.4685,-38829334.40711063,210475808512.36697,1598510946935.5085,276.994588248999
101.65162703379224,154928.79695621657,-0.007967829745467454,4406.100135110484,150522.70478893584,1813982217333.2583,-38829593.959487125,210619160294.3767,1603401886632.8408,277.038114533452
101.90187734668336,154173.67691037752,-0.007889848108810086,4373.7183276564565,149799.96647256915,1819016669304.0862,-38829852.23704393,210762159599.65576,1608293339556.6675,277.08143249048277
102.15212765957446,153424.02905892418,-0.007812818155989446,4341.653056481384,149082.38381526095,1824051280089.6953,-38830109.24915017,210904808157.3112,1613185302041.633,277.1245435512865
102.40237797246556,152679.80097947773,-0.007736725983800942,4309.900463290034,148369.90825291368,1829086047775.7031,-38830365.00508339,211047107683.7579,1618077770456.9504,277.16744913432666
102.65262828535668,151940.94087215932,-0.007661557925428922,4278.456746084896,147662.49178763235,1834120970469.3218,-38830619.51403064,211189059882.84235,1622970741205.9934,277.21015064547305
102.9028785982478,151207.39755079243,-0.007587300545864426,4247.318158210132,146960.08697988285,1839156046299.079,-38830872.78508965,211330666445.96497,1627864210725.8992,277.2526494781375
103.15312891113892,150479.12043424876,-0.007513940637422634,4216.4810074140505,146262.64694077536,1844191273414.5513,-38831124.82726981,211471929052.20105,1632758175487.1775,277.29494701340883
103.40337922403003,149756.05953793568,-0.007441465215357617,4185.941654929672,145570.1253244712,1849226649986.0938,-38831375.64949333,211612849368.4204,1637652631993.3228,277.33704462018545
103.65362953692114,149038.1654654217,-0.00736986151357199,4155.69651457302,144882.4763207102,1854262174204.5771,-38831625.260596246,211753429049.40518,1642547576780.4326,277.3789436553065
103.90387984981226,148325.3894001991,-0.007299116980419274,4125.742051858747,144199.65464745736,1859297844281.129,-38831873.669329464,211893669737.96646,1647443006416.8315,277.4206454636814
104.15413016270335,147617.68309757882,-0.007229219274596658,4096.074783132712,143521.6155436654,1864333658446.875,-38832120.88435978,212033573065.0596,1652338917502.6997,277.4621513784178
104.40438047559448,146914.9988767171,-0.007160156261126042,4066.691274721144,142848.3147621522,1869369614952.692,-38832366.91427093,212173140649.89786,1657235306669.7085,277.5034627209475
104.6546307884856,146217.28961277133,-0.007091916007421353,4037.588142096075,142179.70856259126,1874405712068.9521,-38832611.76756451,212312374100.065,1662132170580.6548,277.54458080115137
104.90488110137672,145524.50872918117,-0.0070244867794398294,4008.7620490566164,141515.75370461133,1879441948085.283,-38832855.45266101,212451275011.62628,1667029505929.1094,277.5855069174826
105.15513141426784,144836.61019007428,-0.006957857037915615,3980.209706925815,140856.4074410055,1884478321310.325,-38833097.97790075,212589844969.23828,1671927309439.0645,277.62624235708785
105.40538172715894,144153.54849279395,-0.006892015434673415,3951.9278737627315,140201.62751104665,1889514830071.4915,-38833339.35154486,212728085546.25732,1676825577864.5857,277.6667883959278
105.65563204005004,143475.2786605458,-0.006826950809020538,3923.9133535893816,139551.37213390722,1894551472714.7366,-38833579.581776194,212865998304.84686,1681724307989.4717,277.70714629889534
105.90588235294116,142801.7562351623,-0.006762652184215317,3896.162995632288,138905.60000218218,1899588247604.3228,-38833818.676700264,213003584796.08304,1686623496626.9165,277.74731731993285
106.15613266583227,142132.93726998268,-0.006699108764010284,3868.673693578301,138264.27027551315,1904625153122.5913,-38834056.64434615,213140846560.05972,1691523140619.1758,277.78730270214794
106.4063829787234,141468.7783228451,-0.006636309929268199,3841.4423848443585,137627.34257431066,1909662187669.7397,-38834293.4926674,213277785125.9917,1696423236837.2407,277.8271036779274
106.65663329161453,140809.2364491912,-0.006574245234649255,3814.46604986095,136994.7769735755,1914699349663.599,-38834529.22954291,213414402012.31705,1701323782180.5117,277.86672146905033
106.90688360450562,140154.26919527905,-0.006512904405367966,3787.7417113689635,136366.53399681448,1919736637539.415,-38834763.86277783,213550698726.798,1706224773576.48,277.90615728679927
107.15713391739672,139503.8345915029,-0.006452277334017768,3761.266433729613,135742.57461005062,1924774049749.634,-38834997.40010435,213686676766.621,1711126207980.413,277.9454123320705
107.40738423028785,138857.89114581927,-0.006392354077462136,3735.0373222472344,135122.8602159261,1929811584763.6902,-38835229.84918264,213822337618.4952,1716028082375.0444,277.98448779548255
107.65763454317896,138216.39783727593,-0.006333124853790518,3709.0515225046283,134507.35264789616,1934849241067.7947,-38835461.21760163,213957682758.7501,1720930393770.2622,278.02338485748373
107.90788485607008,137579.3141096417,-0.006274580039337483,3683.3062197106997,133896.01416451106,1939887017164.7312,-38835691.51287985,214092713653.43182,1725833139202.8123,278.062104688458
108.1581351689612,136946.59986513734,-0.006216710165763752,3657.7986380601524,133288.80744378734,1944924911573.651,-38835920.74246625,214227431758.3986,1730736315735.9946,278.10064844882993
108.4083854818523,136318.21545826297,-0.006159505917197789,3632.526040104984,132685.6955776639,1949962922829.8733,-38836148.91374099,214361838519.41473,1735639920459.372,278.13901728916795
108.65863579474342,135694.12168972287,-0.006102958127436193,3607.4857261375237,132086.64206654349,1955001049484.6875,-38836376.03401626,214495935372.24384,1740543950488.4775,278.17721235028677
108.90888610763452,135074.27980044432,-0.006047057777202047,3582.675033584797,131491.6108139173,1960039290105.1572,-38836602.110537015,214629723742.74084,1745448402964.5266,278.2152347633484
109.15913642052566,134458.6514656888,-0.005991795991459456,3558.0913364139606,130900.56612107083,1965077643273.9287,-38836827.150481805,214763205046.9429,1750353275054.1362,278.2530856499616
109.40938673341677,133847.19878925558,-0.0059371640367832405,3533.7320445486066,130313.47268187102,1970116107589.0396,-38837051.160963476,214896380691.15933,1755258563949.041,278.2907661222805
109.65963704630788,133239.8842977738,-0.005883153318782525,3509.5946032956836,129730.29557763143,1975154681663.734,-38837274.14902995,215029252072.0606,1760164266865.822,278.3282772831024
109.909887359199,132636.670935083,-0.005829755379576825,3485.6764927828385,129151.00027205553,1980193364126.2769,-38837496.12166497,215161820576.76608,1765070381045.6323,278.3656202259633
110.1601376720901,132037.5220567005,-0.005776961895323652,3461.9752274059656,128575.55260625643,1985232153619.7722,-38837717.085788816,215294087582.9311,1769976903753.9268,278.40279603523334
110.4103879849812,131442.40142437306,-0.005724764673796327,3438.488355286744,128003.918793851,1990271048801.984,-38837937.04825902,215426054458.8326,1774883832280.1997,278.4398057862105
110.66063829787234,130851.27320071256,-0.00567315565201094,3415.21345773996,127436.06541612826,1995310048345.1597,-38838156.01587109,215557722563.4544,1779791163937.7212,278.4766505452134
110.91088861076344,130264.10194391386,-0.005622126893901415,3392.148148750456,126871.9594172903,2000349150935.8523,-38838373.995359205,215689093246.57086,1784698896063.2769,278.51333136967287
111.16113892365456,129680.85260255252,-0.005571670588041373,3369.290074459417,126311.5680997637,2005388355274.7544,-38838590.99339689,215820167848.83002,1789607026016.918,278.5498493082225
111.41138923654567,129101.49051046274,-0.005521779045411979,3346.6369126599398,125754.85911958184,2010427660076.5225,-38838807.016597725,215950947701.83575,1794515551181.7036,278.5862054007884
111.6616395494368,128525.98138169223,-0.005472444697214672,3324.1863723015636,125201.80048183537,2015467064069.6138,-38839022.071515985,216081434128.22888,1799424468963.4565,278.62240067867685
111.9118898623279,127954.29130553456,-0.005423660092727784,3301.93619300369,124652.36053619096,2020506565996.1177,-38839236.16464733,216211628441.76733,1804333776790.5151,278.65843616466236
112.16214017521902,127386.38674163555,-0.005375417897205903,3279.884144577631,124106.50797247581,2025546164611.5964,-38839449.30242947,216341531947.40573,1809243472113.4934,278.6943128730736
112.41239048811012,126822.23451517486,-0.005327710889821425,3258.0280265571914,123564.21181632856,2030585858684.9211,-38839661.49124273,216471145941.3737,1814153552405.0386,278.73003180987894
112.66264080100125,126261.80181211924,-0.005280531961646911,3236.3656677375247,123025.44142491368,2035625646998.1155,-38839872.737410806,216600471711.2535,1819064015159.5996,278.7655939727701
112.91289111389236,125705.05617454757,-0.005233874113677677,3214.8949257222002,122490.16648269948,2040665528346.1985,-38840083.047201306,216729510536.05682,1823974857893.1887,278.8010003512462
113.16314142678348,125151.96549604593,-0.005187730454893552,3193.613686478217,121958.35699729816,2045705501537.0303,-38840292.42682639,216858263686.30066,1828886078143.1565,278.8362519266955
113.41339173967458,124602.49801717215,-0.005142094200359021,3172.5198638988973,121429.98329536746,2050745565391.16,-38840500.882443406,216986732424.08234,1833797673467.96,278.8713496724769
113.66364205256568,124056.6223209873,-0.005096958669360872,3151.6113993744225,120905.01601857155,2055785718741.676,-38840708.42015547,217114918003.15378,1838709641446.9421,278.9062945540002
113.91389236545682,123514.30732865435,-0.0050523172835825764,3130.8862613699293,120383.4261196017,2060825960434.0588,-38840915.04601207,217242821668.99496,1843621979680.1099,278.94108752880567
114.16414267834791,122975.52229510306,-0.00500816356531451,3110.342445010991,119865.18485825563,2065866289326.0315,-38841120.76600963,217370444658.8864,1848534685787.911,278.9757295466422
114.41439299123904,122440.23680475747,-0.004964491135699415,3089.977971676296,119350.2637975723,2070906704287.42,-38841325.586092144,217497788201.98114,1853447757411.025,279.0102215495451
114.66464330413017,121908.42076732867,-0.0049212937130119995,3069.7908885974766,118838.63480002491,2075947204200.0076,-38841529.512151696,217624853519.37555,1858361192210.1443,279.044564471913
114.91489361702126,121380.0444136688,-0.004878565110972393,3049.7792684658552,118330.27002376805,2080987787957.3962,-38841732.55002905,217751641824.1798,1863274987865.7664,279.07875924058294
115.16514392991238,120855.07829168603,-0.004836299237092237,3029.9412090460232,117825.14191893925,2086028454464.868,-38841934.70551419,217878154321.58734,1868189142077.9863,279.11280677490555
115.4153942428035,120333.49326232093,-0.00479449009105316,3010.274832796113,117323.2232240149,2091069202639.2488,-38842135.98434692,218004392208.94342,1873103652566.2898,279.1467079868195
115.6656445556946,119815.26049558073,-0.004753131763116597,2990.7782864946316,116824.48696221787,2096110031408.7712,-38842336.39221732,218130356675.81326,1878018517069.3503,279.1804637809238
115.91589486858572,119300.35146663248,-0.004712218432564381,2971.449740873704,116328.9064379772,2101150939712.9465,-38842535.934766375,218256048904.04938,1882933733344.8318,279.21407505455073
116.16614518147684,118788.73795195349,-0.004671744366169644,2952.28739025865,115836.4552334392,2106191926502.427,-38842734.617586434,218381470067.85794,1887849299169.1868,279.24754269783693
116.41639549436796,118280.39202553763,-0.004631703916696982,2933.2894522137294,115347.10720502782,2111232990738.8823,-38842932.44622178,218506621333.8647,1892765212337.464,279.28086759379426
116.66664580725906,117775.28605515737,-0.004592091521431596,2914.454167193961,114860.83648005493,2116274131394.868,-38843129.426169105,218631503861.17993,1897681470663.114,279.31405061837955
116.91689612015018,117273.39269868004,-0.004552901700736776,2895.77979820288,114377.61745337886,2121315347453.7017,-38843325.56287806,218756118801.4632,1902598071977.8013,279.34709264056335
117.1671464330413,116774.68490043766,-0.004514129056638742,2877.2646304561495,113897.42478411057,2126356637909.3364,-38843520.86175172,218880467298.9867,1907515014131.2117,279.3799945223986
117.4173967459324,116279.13588764952,-0.004475768271438895,2858.9069710508743,113420.23339236692,2131398001766.2402,-38843715.32814712,219004550490.69855,1912432294990.8699,279.4127571190876
117.66764705882352,115786.71916689632,-0.004437814106352225,2840.7051486405417,112946.01845606988,2136439438039.2744,-38843908.9673757,219128369506.2851,1917349912441.9568,279.4453812790489
117.91789737171464,115297.40852064565,-0.0044002614001719025,2822.6575131154727,112474.75540779158,2141480945753.5718,-38844101.78470383,219251925468.23248,1922267864387.1238,279.4778678439834
118.16814768460574,114811.17800382695,-0.004363105067959014,2804.7624352886633,112006.41993164335,2146522523944.4202,-38844293.78535324,219375219491.88794,1927186148746.3176,279.51021764893886
118.41839799749688,114328.00194045629,-0.004326340099757368,2787.018306586926,111540.98796020946,2151564171657.1487,-38844484.97450156,219498252685.52008,1932104763456.603,279.54243152237495
118.66864831038798,113847.85492030946,-0.004289961559332364,2769.4235387472554,111078.43567152377,2156605887947.0063,-38844675.357282706,219621026150.3787,1937023706471.985,279.5745102862266
118.91889862327908,113370.7117956425,-0.004253964582933968,2751.976563518256,110618.73948608883,2161647671879.0557,-38844864.93878741,219743540980.75385,1941942975763.2405,279.60645475596687
119.1691489361702,112896.54767795952,-0.004218344378082636,2734.675832366604,110161.87606393729,2166689522528.0557,-38845053.72406363,219865798264.0344,1946862569317.7454,279.6382657406693
119.41939924906131,112425.33793482647,-0.004183096222378479,2717.5198161884164,109707.82230173428,2171731438978.3533,-38845241.71811699,219987799080.76605,1951782485139.3052,279.66994404306956
119.66964956195244,111957.05818673011,-0.004148215462332352,2700.5070050254235,109256.55532992014,2176773420323.774,-38845428.92591129,220109544504.70844,1956702721247.9915,279.70149045962586
119.91989987484357,111491.6843039821,-0.004113697512219122,2683.6359077858883,108808.05250989372,2181815465667.5142,-38845615.35236886,220231035602.89206,1961623275679.9744,279.7329057805796
120.17015018773466,111029.19240366654,-0.004079537852952281,2666.9050519701536,108362.29143123425,2186857574122.0337,-38845801.00237103,220352273435.67416,1966544146487.3618,279.7641907900143
120.42040050062576,110569.55884663116,-0.0040457320309794645,2650.312983400742,107919.24990896245,2191899744808.9536,-38845985.88075857,220473259056.7944,1971465331738.04,279.79534626591493
120.67065081351689,110112.76023452054,-0.004012275657198611,2633.858265956934,107478.90598083926,2196941976858.951,-38846169.99233207,220593993513.4298,1976386829515.5134,279.82637298022547
120.920901126408,109658.77340685195,-0.003979164405894234,2617.5394813137254,107041.23790470263,2201984269411.6543,-38846353.34185242,220714477846.24915,1981308637918.7468,279.85727169890686
121.17115143929912,109207.57543813148,-0.003946394013693371,2601.3552286850877,106606.2241558404,2207026621615.547,-38846535.93404113,220834713089.4666,1986230755062.014,279.88804318199357
121.42140175219023,108759.14363501135,-0.0039139602785407965,2585.304124571455,106173.84342440017,2212069032627.8633,-38846717.77358082,220954700270.8954,1991153179074.7415,279.9186881836498
121.67165206508136,108313.45553348686,-0.003881859058693348,2569.3848025113534,105744.07461283456,2217111501614.4946,-38846898.86511557,221074440412.00003,1996075908101.3596,279.9492074522252
121.92190237797246,107870.48889613253,-0.003850086271732444,2553.595912837111,105316.89683338169,2222154027749.8877,-38847079.213251345,221193934527.94885,2000998940301.1519,279.97960173030964
122.17215269086356,107430.22170937684,-0.0038186378935951065,2537.9361224345457,104892.28940558019,2227196610216.951,-38847258.82255636,221313183627.66556,2005922273848.1082,280.0098717547877
122.42240300375468,106992.63218081518,-0.003787509957622475,2522.40411450659,104470.23185381855,2232239248206.9624,-38847437.69756147,221432188713.88022,2010845906930.7798,280.0400182568922
122.6726533166458,106557.69873656005,-0.003756698553625871,2506.998588340762,104050.70390491784,2237281940919.4697,-38847615.84276059,221550950783.18,2015769837752.1326,280.0700419622576
122.92290362953692,106125.40001862813,-0.003726199826969919,2491.7182590804123,103633.68548574756,2242324687562.203,-38847793.262611,221669470826.0592,2020694064529.4065,280.09994359097226
123.17315394242804,105695.71488236338,-0.0036960099776723325,2476.5618574996765,103219.15672087368,2247367487350.9824,-38847969.961533785,221787749826.9688,2025618585493.9753,280.1297238576306
123.42340425531914,105268.62239389606,-0.0036661252595201316,2461.528129782089,102807.09793023924,2252410339509.628,-38848145.94391416,221905788764.36548,2030543398891.2063,280.15938347138444
123.67365456821024,104844.10182763678,-0.0036365419792018525,2446.6158373027497,102397.489626876,2257453243269.87,-38848321.21410185,222023588610.7603,2035468502980.3235,280.1889231359939
123.92390488110136,104422.13266380498,-0.0036072564954555074,2431.82375641402,101990.31251464745,2262496197871.2637,-38848495.776411444,222141150332.76672,2040393896034.2727,280.2183435498773
